,name,type,episodes,members,score_members,rating,genre,dates,url
0,Dark Cat,OVA,1.0,2938.0,1492.0,3.51,"['Action', 'Super Power', 'Supernatural', 'Demons', 'Horror']",        Nov 1991 - Nov 1991,https://myanimelist.net/anime/4531/Dark_Cat
1,3D Onara Gorou ga Dance Dance Dance!!,Music,1.0,1900.0,1235.0,3.46,"['Comedy', 'Music']",        Apr 2016 - Apr 2016,https://myanimelist.net/anime/33696/3D_Onara_Gorou_ga_Dance_Dance_Dance
2,Vampire Holmes,TV,12.0,14741.0,4971.0,3.45,"['Mystery', 'Comedy', 'Supernatural']",        Apr 2015 - Jun 2015,https://myanimelist.net/anime/28929/Vampire_Holmes
3,Pinky,ONA,1.0,2410.0,1654.0,3.44,"['Comedy', 'Horror']",        Mar 2012 - Mar 2012,https://myanimelist.net/anime/16604/Pinky
4,Scrap Diary,Movie,1.0,1115.0,650.0,3.43,['Dementia'],        2002 - 2002,https://myanimelist.net/anime/22161/Scrap_Diary
5,Within the Bloody Woods,ONA,2.0,1910.0,1248.0,3.43,['Horror'],        May 2006 - Aug 2006,https://myanimelist.net/anime/11915/Within_the_Bloody_Woods
6,Born by Myself,ONA,1.0,1780.0,903.0,3.42,"['Dementia', 'Psychological']",        2005 - 2005,https://myanimelist.net/anime/8689/Born_by_Myself
7,Koumon-teki Juuku Ketsujiru JukeAnal Juke: Anal Juice,Music,1.0,919.0,604.0,3.39,"['Music', 'Comedy', 'Dementia']",        Apr 2013 - Apr 2013,https://myanimelist.net/anime/30860/Koumon-teki_Juuku_Ketsujiru_Juke
8,Twinkle Nora Rock Me!,OVA,1.0,1942.0,977.0,3.36,"['Action', 'Sci-Fi']",        Nov 1985 - Nov 1985,https://myanimelist.net/anime/9342/Twinkle_Nora_Rock_Me
9,Nendo no Tatakai 2,ONA,1.0,1697.0,1169.0,3.32,"['Action', 'Comedy']",        Jan 2004 - Jan 2004,https://myanimelist.net/anime/11883/Nendo_no_Tatakai_2
10,Panzer Dragoon,OVA,1.0,2069.0,1073.0,3.31,"['Adventure', 'Fantasy']",        Oct 1996 - Oct 1996,https://myanimelist.net/anime/2792/Panzer_Dragoon
11,Shigeru,ONA,1.0,1101.0,680.0,3.3,"['Comedy', 'Dementia']",        Jun 2014 - Jun 2014,https://myanimelist.net/anime/31686/Shigeru
12,001,ONA,1.0,6836.0,4848.0,3.27,['Comedy'],        Feb 2013 - Feb 2013,https://myanimelist.net/anime/29978/001
13,Mochibei,Movie,1.0,1869.0,1219.0,3.26,['Dementia'],        2005 - 2005,https://myanimelist.net/anime/31586/Mochibei
14,Nendo no Tatakai,ONA,1.0,1977.0,1352.0,3.24,"['Action', 'Comedy']",        Jan 2004 - Jan 2004,https://myanimelist.net/anime/11897/Nendo_no_Tatakai
15,Good-by Elvis and USAGood-bye Elvis and USA,Movie,1.0,946.0,595.0,3.22,"['Dementia', 'Music']",        1971 - 1971,https://myanimelist.net/anime/29617/Good-by_Elvis_and_USA
16,Soujuu Senshi Psychic WarsPsychic Wars,OVA,1.0,2921.0,1485.0,3.19,"['Action', 'Super Power', 'Demons', 'Seinen']",        Feb 1991 - Feb 1991,https://myanimelist.net/anime/1345/Soujuu_Senshi_Psychic_Wars
17,Fetish Doll,Movie,1.0,1414.0,864.0,3.17,['Dementia'],        2003 - 2003,https://myanimelist.net/anime/22169/Fetish_Doll
18,Shitcom,ONA,1.0,14031.0,10627.0,2.83,"['Comedy', 'Romance']",        Sep 2012 - Sep 2012,https://myanimelist.net/anime/16608/Shitcom
19,Ningen DoubutsuenClap Vocalism,Movie,1.0,2930.0,1991.0,2.82,['Dementia'],        1962 - 1962,https://myanimelist.net/anime/6953/Ningen_Doubutsuen
20,Love Bites,ONA,1.0,2032.0,1406.0,2.79,['Horror'],        Mar 2016 - Mar 2016,https://myanimelist.net/anime/32894/Love_Bites
