,name,type,episodes,members,score_members,rating,genre,dates,url
0,Warau Salesman NewThe Laughing Salesman,TV,12.0,14519.0,4853.0,6.28,"['Comedy', 'Drama', 'Seinen']",        Apr 2017 - Jun 2017,https://myanimelist.net/anime/34550/Warau_Salesman_New
1,Asience: Kami wa Onna no Inochi,Special,1.0,4536.0,2309.0,6.27,"['Historical', 'Samurai']",        Mar 2007 - Mar 2007,https://myanimelist.net/anime/5168/Asience__Kami_wa_Onna_no_Inochi
2,Chikyuu Bouei Kazoku SpecialThe Daichis: Earth's Defence Family - Into the Depths of Marital Hell,Special,1.0,377.0,112.0,6.27,"['Action', 'Game', 'Drama']",        Nov 2002 - Nov 2002,https://myanimelist.net/anime/6579/Chikyuu_Bouei_Kazoku_Special
3,Cinderella Girls Gekijou 3rd Season Specials,Special,3.0,855.0,146.0,6.27,"['Game', 'Music', 'Slice of Life', 'Comedy']",        Aug 2018 - Oct 2018,https://myanimelist.net/anime/38211/Cinderella_Girls_Gekijou_3rd_Season_Specials
4,Cookin' Idol Ai! Mai! Main!,TV,305.0,1378.0,129.0,6.27,"['Comedy', 'Kids']",        Mar 2009 - Mar 2013,https://myanimelist.net/anime/6119/Cookin_Idol_Ai_Mai_Main
5,Disney Tsum Tsum,TV,36.0,744.0,117.0,6.27,['Kids'],        Mar 2015 - 2017,https://myanimelist.net/anime/28921/Disney_Tsum_Tsum
6,Egao no Orquesta!,Music,1.0,1382.0,678.0,6.27,['Music'],        Mar 2017 - Mar 2017,https://myanimelist.net/anime/36922/Egao_no_Orquesta
7,Fate/Grand Order: Moonlight/Lostroom,Special,1.0,28382.0,12957.0,6.27,"['Action', 'Supernatural', 'Magic', 'Fantasy']",        Dec 2017 - Dec 2017,https://myanimelist.net/anime/36915/Fate_Grand_Order__Moonlight_Lostroom
8,Girly Air Force,TV,12.0,41435.0,14760.0,6.27,"['Action', 'Sci-Fi']",        Jan 2019 - Mar 2019,https://myanimelist.net/anime/37998/Girly_Air_Force
9,Green Green Specials,OVA,3.0,9392.0,4458.0,6.27,"['Comedy', 'Ecchi', 'Romance', 'Slice of Life']",        Nov 2003 - Jan 2004,https://myanimelist.net/anime/1679/Green_Green_Specials
10,Hakuouki: Otogisoushi Special,Special,1.0,1246.0,311.0,6.27,"['Historical', 'Samurai', 'Fantasy', 'Josei']",        Jun 2016 - Jun 2016,https://myanimelist.net/anime/34948/Hakuouki__Otogisoushi_Special
11,Hana wa SakuFlowers Will Bloom,Special,1.0,1451.0,708.0,6.27,['Music'],        Mar 2013 - Mar 2013,https://myanimelist.net/anime/17897/Hana_wa_Saku
12,Happy Happy Clover,TV,13.0,1070.0,211.0,6.27,"['Comedy', 'Fantasy', 'Kids', 'Shoujo']",        Jul 2007 - Sep 2007,https://myanimelist.net/anime/5276/Happy_Happy_Clover
13,Izumo: Takeki Tsurugi no SenkiIzumo: Flash of a Brave Sword,TV,12.0,10256.0,2990.0,6.27,"['Adventure', 'Drama', 'Fantasy', 'Martial Arts', 'Romance', 'Supernatural']",        Apr 2005 - Jun 2005,https://myanimelist.net/anime/2523/Izumo__Takeki_Tsurugi_no_Senki
14,Kikou Keisatsu Metal Jack,TV,37.0,782.0,111.0,6.27,"['Action', 'Sci-Fi', 'Police', 'Mecha']",        Apr 1991 - Dec 1991,https://myanimelist.net/anime/3315/Kikou_Keisatsu_Metal_Jack
15,Kirameki☆Project,OVA,5.0,1647.0,509.0,6.27,"['Ecchi', 'Mecha', 'Comedy', 'Sci-Fi']",        Jun 2005 - Feb 2006,https://myanimelist.net/anime/2260/Kirameki☆Project
16,Koala Boy KokkiThe Adventures of the Little Koala,TV,26.0,585.0,208.0,6.27,['Comedy'],        Apr 1984 - Mar 1985,https://myanimelist.net/anime/3723/Koala_Boy_Kokki
17,Kurage no Shokudou,OVA,1.0,11995.0,4277.0,6.27,"['Slice of Life', 'Drama']",        Mar 2016 - Mar 2016,https://myanimelist.net/anime/29301/Kurage_no_Shokudou
18,Magical Suite Prism Nana,OVA,7.0,8394.0,124.0,6.27,['Magic'],        Nov 2015 - ,https://myanimelist.net/anime/15407/Magical_Suite_Prism_Nana
19,Magnerobo Ga-Keen,TV,39.0,793.0,179.0,6.27,"['Action', 'Mecha', 'Sci-Fi']",        Sep 1976 - Jun 1977,https://myanimelist.net/anime/3932/Magnerobo_Ga-Keen
20,Mahou no Idol Pastel YumiMagical Idol Pastel Yumi,TV,25.0,1848.0,386.0,6.27,"['Comedy', 'Fantasy', 'Kids', 'Magic', 'Shoujo']",        Mar 1986 - Aug 1986,https://myanimelist.net/anime/3660/Mahou_no_Idol_Pastel_Yumi
21,Masou Gakuen HxHHybrid x Heart Magias Academy Ataraxia,TV,12.0,170456.0,71095.0,6.27,"['Action', 'Sci-Fi', 'Harem', 'Comedy', 'Romance', 'Ecchi', 'Fantasy', 'School']",        Jul 2016 - Sep 2016,https://myanimelist.net/anime/31845/Masou_Gakuen_HxH
22,Minori Scramble!,OVA,1.0,2813.0,1311.0,6.27,['Comedy'],        Feb 2012 - Feb 2012,https://myanimelist.net/anime/9523/Minori_Scramble
23,Miss Monochrome The Animation: Soccer-hen,ONA,1.0,6912.0,3818.0,6.27,"['Slice of Life', 'Comedy', 'Sports']",        Jun 2014 - Jun 2014,https://myanimelist.net/anime/24713/Miss_Monochrome_The_Animation__Soccer-hen
24,Mushishi Recap,Special,1.0,695.0,240.0,6.27,['Supernatural'],        May 2006 - May 2006,https://myanimelist.net/anime/39738/Mushishi_Recap
25,Nekota no Koto ga Kininatte Shikatanai. (ONA),ONA,4.0,1252.0,514.0,6.27,"['School', 'Shoujo']",        Apr 2015 - Apr 2015,https://myanimelist.net/anime/30842/Nekota_no_Koto_ga_Kininatte_Shikatanai_ONA
26,Ongaku Shoujo,Movie,1.0,10765.0,4884.0,6.27,"['Slice of Life', 'Music']",        Mar 2015 - Mar 2015,https://myanimelist.net/anime/29511/Ongaku_Shoujo
27,"Pokemon XY: Koukoku no Princess DiancieDiancie, Princess of the Diamond Domain",Special,1.0,4797.0,2188.0,6.27,"['Comedy', 'Fantasy', 'Kids']",        Jul 2014 - Jul 2014,https://myanimelist.net/anime/25365/Pokemon_XY__Koukoku_no_Princess_Diancie
28,Samurai Noodles: The Originator,ONA,1.0,981.0,504.0,6.27,"['Historical', 'Samurai']",        Jul 2016 - Jul 2016,https://myanimelist.net/anime/33734/Samurai_Noodles__The_Originator
29,Shin Strange+,TV,12.0,12009.0,5565.0,6.27,"['Slice of Life', 'Comedy', 'Josei']",        Jul 2014 - Sep 2014,https://myanimelist.net/anime/23433/Shin_Strange_
30,"Soukou Kihei Votoms Vol.II: Highlights from the ""A.T.Votoms""",OVA,1.0,535.0,119.0,6.27,"['Action', 'Military', 'Sci-Fi', 'Drama', 'Mecha']",        Jul 1985 - Jul 1985,https://myanimelist.net/anime/12441/Soukou_Kihei_Votoms_VolII__Highlights_from_the_ATVotoms
31,Submarine Super 99,TV,13.0,1233.0,324.0,6.27,"['Action', 'Military', 'Sci-Fi', 'Adventure', 'Shounen']",        May 2003 - Jul 2003,https://myanimelist.net/anime/1713/Submarine_Super_99
32,Taifuu no NorudaTyphoon Noruda,Movie,1.0,26743.0,11532.0,6.27,"['Drama', 'School', 'Sci-Fi', 'Supernatural']",        Jun 2015 - Jun 2015,https://myanimelist.net/anime/30585/Taifuu_no_Noruda
